apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +48,Eid Leave,اجازة العيد
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +44,External Author Leave,أجازة الأديب خارجي
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +46,Internal Author Leave,أجازة الأديب داخلي
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +48,Birth Leave,أجازة مولود
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +48,Marriage Leave,أجازة زواج
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +50,Death Leave,أجازة وفاة
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +52,Exams Leave,أجازة امتحان
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +54,Authorized Leave,اجازة استثنائية
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +54,Unauthorized Leave,اجازة غير مصرح بها
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +56,Compelling Leave,اجازة أضطرارية
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +58,Annual Leave,أجازة سنوية
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +60,Formal Leave,اجازة رسمية
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +62,Patient Leave,أجازة مرافقة مريض
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +64,Sick Leave,اجازة مرضية
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +66,Sleep Leave,اجازة تنويم
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +68,Sport Leave,أجازة رياضة
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +70,Study Leave,اجازة الدراسة البعثية
DocType: Purchase Order,Completed,الانتهاء
,Completed Production Orders,تم معالجة أمر الانتاج
DocType: Production Order Operation,Completed Qty,الكمية الانتهاء
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +303,Completed Qty can not be greater than 'Qty to Manufacture',"الانتهاء الكمية لا يمكن أن يكون أكبر من ""الكمية لتصنيع"""
apps/erpnext/erpnext/projects/doctype/time_log/time_log.py +219,Completed Qty cannot be more than {0} for operation {1},الانتهاء الكمية لا يمكن أن يكون أكثر من {0} لتشغيل {1}
apps/erpnext/erpnext/projects/report/project_wise_stock_tracking/project_wise_stock_tracking.py +30,Completion Date,تاريخ الانتهاء
DocType: Maintenance Visit,Completion Status,استكمال الحالة
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +17,Computer,الكمبيوتر
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +44,Computers,أجهزة الكمبيوتر
apps/erpnext/erpnext/crm/doctype/newsletter/newsletter.py +147,Confirm Your Email,تأكيد البريد الإلكتروني الخاص بك
DocType: Employee,Confirmation Date,بداية العقدConfirmation Date Hijri
apps/erpnext/erpnext/crm/doctype/newsletter/newsletter.py +166,Confirmed,مؤكد
apps/erpnext/erpnext/config/selling.py +23,Confirmed orders from Customers.,أكد أوامر من العملاء.
DocType: Purchase Taxes and Charges,Consider Tax or Charge for,النظر في ضريبة أو رسم ل
DocType: Lead,Consultant,مستشار
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +18,Consulting,الاستشارات
apps/erpnext/erpnext/public/js/setup_wizard.js +289,Consumable,الاستهلاكية
DocType: Workstation,Consumable Cost,التكلفة الاستهلاكية
apps/erpnext/erpnext/stock/report/itemwise_recommended_reorder_level/itemwise_recommended_reorder_level.py +41,Consumed,مستهلك
apps/erpnext/erpnext/stock/report/supplier_wise_sales_analytics/supplier_wise_sales_analytics.py +46,Consumed Amount,الكمية المستهلكة
DocType: Purchase Receipt Item Supplied,Consumed Qty,تستهلك الكمية
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +19,Consumer Products,المنتجات الاستهلاكية
DocType: Purchase Invoice,Contact,معلومات الاتصال
DocType: Sales Partner,Contact Desc,الاتصال التفاصيل
DocType: Purchase Invoice,Contact Details,للإتصال
DocType: Purchase Invoice,Contact Email,عنوان البريد الإلكتروني
DocType: Supplier,Contact HTML,الاتصال HTML
DocType: Opportunity,Contact Info,معلومات الاتصال
DocType: Opportunity,Contact Mobile No,الاتصال المحمول لا
,Contact Name,اسم جهة الاتصال
DocType: Sales Team,Contact No.,رقم الاتصال
DocType: Purchase Invoice,Contact Person,اسم الشخص لجهة الاتصال
DocType: Issue,Content Type,نوع المحتوى
DocType: Journal Entry,Contra Entry,قيد كونترا (تحويل)
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +59,Contract,عقد عمل
DocType: Employee,Contract End Date,تاريخ نهاية العقد
apps/erpnext/erpnext/hr/doctype/employee/employee.py +121,Contract End Date must be greater than Date of Joining,يجب أن يكون تاريخ الانتهاء العقد أكبر من تاريخ الالتحاق بالعمل
apps/erpnext/erpnext/selling/report/sales_person_wise_transaction_summary/sales_person_wise_transaction_summary.py +42,Contribution %,المساهمة٪
DocType: Sales Team,Contribution (%),مساهمة (٪)
apps/erpnext/erpnext/selling/report/sales_person_wise_transaction_summary/sales_person_wise_transaction_summary.py +43,Contribution Amount,مبلغ المساهمة
DocType: Sales Team,Contribution to Net Total,المساهمة في صافي إجمالي
DocType: Purchase Invoice Item,Conversion Factor,معامل التحويل
apps/erpnext/erpnext/stock/doctype/item/item.py +344,Conversion factor for default Unit of Measure must be 1 in row {0},معامل تحويل وحدة القياس الافتراضية يجب أن تكون 1 في الصف {0}
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +93,Conversion rate cannot be 0 or 1,معدل التحويل لا يمكن أن يكون 0 أو 1
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.js +69,Convert to Group,تحويل إلى المجموعة
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.js +65,Convert to Non-Group,
DocType: Lead,Converted,تحويل
DocType: Item,Copy From Item Group,نسخة من المجموعة السلعة
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +20,Cosmetics,مستحضرات التجميل
DocType: Cost Center,Cost Center,مركز التكلفة
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +573,Cost Center For Item with Item Code ',"مركز تكلفة بالنسبة للبند مع رمز المدينة """
DocType: Cost Center,Cost Center Name,اسم مركز تكلفة
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +56,Cost Center is required for 'Profit and Loss' account {0},"مطلوب مركز تكلفة الربح و الخسارة "" حساب {0}"
apps/erpnext/erpnext/stock/doctype/purchase_receipt/purchase_receipt.py +380,Cost Center is required in row {0} in Taxes table for type {1},مطلوب مركز تكلفة في الصف {0} في جدول الضرائب لنوع {1}
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.py +62,Cost Center with existing transactions can not be converted to group,مركز التكلفة مع المعاملات القائمة لا يمكن تحويلها إلى مجموعة
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.py +54,Cost Center with existing transactions can not be converted to ledger,مركز التكلفة مع المعاملات القائمة لا يمكن تحويلها إلى دفتر الأستاذ
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +96,Cost Center {0} does not belong to Company {1},مركز تكلف {0} لا تنتمي إلى شركة {1}
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +96,Cost Centers,مراكز التكلفة
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +137,Cost Updated,تكلفة تحديث
apps/erpnext/erpnext/projects/report/project_wise_stock_tracking/project_wise_stock_tracking.py +27,Cost of Delivered Items,تكلفة البنود المسلمة
DocType: Account,Cost of Goods Sold,تكلفة السلع المباعة
apps/erpnext/erpnext/projects/report/project_wise_stock_tracking/project_wise_stock_tracking.py +27,Cost of Issued Items,تكلفة عناصر صدر
apps/erpnext/erpnext/projects/report/project_wise_stock_tracking/project_wise_stock_tracking.py +26,Cost of Purchased Items,تكلفة البنود التي تم شراؤها
apps/erpnext/erpnext/config/projects.py +38,Cost of various activities,تكلفة الأنشطة المختلفة
DocType: BOM,Costing,تكلف
DocType: Time Log,Costing Amount,تكلف مبلغ
DocType: Activity Cost,Costing Rate,تكلف سعر
DocType: Time Log,Costing Rate based on Activity Type (per hour),تكلف معدل على أساس نوع النشاط (في الساعة)
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +425,"Could not update stock, invoice contains drop shipping item.",تعذر تحديث الأسهم، فاتورة تحتوي انخفاض الشحن البند.
DocType: Shipping Rule Country,Country,الدولة
apps/erpnext/erpnext/config/setup.py +37,Country wise default Address Templates,قوالب بلد الحكمة العنوان الافتراضي
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +145,Cr,كر
DocType: Process Payroll,Create Bank Entry for the total salary paid for the above selected criteria,أنشئ ادخال بنكي لمجموع الرواتب المدفوعة وفقا للمعاير المختارة
DocType: Production Planning Tool,Create Material Requests,إنشاء طلبات المواد
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +251,Create New,انشاء جديد
apps/erpnext/erpnext/config/accounts.py +73,Create Payment Entries against Orders or Invoices.,قم بإنشاء مدخلات دفع تابعة للفواتير
DocType: Production Planning Tool,Create Production Orders,إنشاء أوامر الإنتاج
DocType: SMS Center,Create Receiver List,إنشاء قائمة استقبال
DocType: Process Payroll,Create Salary Slip,إنشاء إيصال الراتب
DocType: Newsletter,Create and Send Newsletters,إنشاء وإرسال النشرات البريدية
apps/erpnext/erpnext/config/setup.py +105,"Create and manage daily, weekly and monthly email digests.",إنشاء وإدارة حصاد المبيعات عبر البريد الإلكتروني اليومي والأسبوعي والشهري.
apps/erpnext/erpnext/config/setup.py +88,Create rules to restrict transactions based on values.,إنشاء قواعد لتقييد المعاملات على أساس القيم.
DocType: Process Payroll,Creates salary slip for above mentioned criteria.,إنشاء إيصال الراتب بناء على المعايير السابقة .
DocType: Serial No,Creation Date,تاريخ الإنشاء
DocType: Serial No,Creation Document No,رقم الوثيقة
DocType: Serial No,Creation Document Type,نوع الوثيقة إنشاء
DocType: Serial No,Creation Time,إنشاء الموضوع
DocType: Account,Credit,ائتمان
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +468,Credit Account,حساب الائتمان
DocType: GL Entry,Credit Amount,مبلغ الائتمان
DocType: GL Entry,Credit Amount in Account Currency,مبلغ القرض في حساب العملات
apps/erpnext/erpnext/selling/report/customer_credit_balance/customer_credit_balance.py +39,Credit Balance,ميزان الائتمان
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +132,Credit Card,بطاقة إئتمان
DocType: Journal Entry,Credit Card Entry,قيد بطاقة اتئتمان
DocType: Accounts Settings,Credit Controller, متحكم الإئتمان
DocType: Supplier,Credit Days,أيام الائتمان
DocType: Supplier,Credit Days Based On,أيام الائتمان على أساس
DocType: Supplier,Credit Limit,الحد الائتماني
DocType: Journal Entry,Credit Note,ورقة دفع
DocType: Purchase Invoice,Credit To, دفع لـ
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +100,Credit To account must be a Balance Sheet account,يجب أن يكون الائتمان لحساب حساب الميزانية العمومية
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +103,Credit To account must be a Payable account,يجب أن يكون الائتمان لحساب حسابات المدفوعات
